No errors
No warnings
24 ms
data source=metars
425 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KPDX 131853Z 22007KT 10SM FEW022 SCT043 OVC050 08/03 A2999 RMK AO2 RAE02 SLP153 P0000 T00780033,KPDX,2023-02-13T18:53:00Z,45.6,-122.62,7.8,3.3,220,7,,10.0,29.991142,1015.3,,,TRUE,,,,,,,FEW,2200,SCT,4300,OVC,5000,,,VFR,,,,,,0.005,,,,,,SPECI,7.0
KPDX 131753Z 25008KT 10SM -RA FEW015 BKN038 BKN047 07/03 A2999 RMK AO2 RAB44 SLP155 P0000 60004 T00720028 10072 20050 51003,KPDX,2023-02-13T17:53:00Z,45.6,-122.62,7.2,2.8,250,8,,10.0,29.991142,1015.5,,,TRUE,,,,,,-RA,FEW,1500,BKN,3800,BKN,4700,,,VFR,0.3,7.2,5.0,,,0.005,,0.04,,,,METAR,7.0
KPDX 131653Z 22006KT 10SM FEW015 SCT040 BKN080 BKN150 06/03 A2999 RMK AO2 RAB11E31 SLP155 P0000 T00610028,KPDX,2023-02-13T16:53:00Z,45.6,-122.62,6.1,2.8,220,6,,10.0,29.991142,1015.5,,,TRUE,,,,,,,FEW,1500,SCT,4000,BKN,8000,BKN,15000,VFR,,,,,,0.005,,,,,,METAR,7.0
KPDX 131630Z 25007KT 10SM -RA SCT027 BKN036 BKN090 06/02 A3000 RMK AO2 RAB11 P0000 T00610022,KPDX,2023-02-13T16:30:00Z,45.6,-122.62,6.1,2.2,250,7,,10.0,30.0,,,,TRUE,,,,,,-RA,SCT,2700,BKN,3600,BKN,9000,,,VFR,,,,,,0.005,,,,,,METAR,7.0
KPDX 131616Z 28012G22KT 7SM -RA BKN027 BKN038 OVC055 06/02 A3001 RMK AO2 RAB11 P0000 T00610022,KPDX,2023-02-13T16:16:00Z,45.6,-122.62,6.1,2.2,280,12,22,7.0,30.008858,,,,TRUE,,,,,,-RA,BKN,2700,BKN,3800,OVC,5500,,,MVFR,,,,,,0.005,,,,,,SPECI,7.0
KPDX 131553Z 25007KT 10SM SCT055 SCT090 BKN110 06/03 A2999 RMK AO2 RAE21 SLP154 P0004 T00610033,KPDX,2023-02-13T15:53:00Z,45.6,-122.62,6.1,3.3,250,7,,10.0,29.991142,1015.4,,,TRUE,,,,,,,SCT,5500,SCT,9000,BKN,11000,,,VFR,,,,,,0.04,,,,,,METAR,7.0
KPDX 131453Z 25007KT 10SM -RA BKN041 OVC100 07/03 A2998 RMK AO2 RAB28 SLP152 P0000 60000 T00720033 56015,KPDX,2023-02-13T14:53:00Z,45.6,-122.62,7.2,3.3,250,7,,10.0,29.97933,1015.2,,,TRUE,,,,,,-RA,BKN,4100,OVC,10000,,,,,VFR,-1.5,,,,,0.005,,,,,,SPECI,7.0
KPDX 131353Z 15004KT 10SM BKN080 OVC100 07/03 A2998 RMK AO2 SLP152 T00720033,KPDX,2023-02-13T13:53:00Z,45.6,-122.62,7.2,3.3,150,4,,10.0,29.97933,1015.2,,,TRUE,,,,,,,BKN,8000,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 131253Z 13003KT 7SM FEW035 06/04 A3001 RMK AO2 SLP161 T00560039,KPDX,2023-02-13T12:53:00Z,45.6,-122.62,5.6,3.9,130,3,,7.0,30.008858,1016.1,,,TRUE,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 131153Z 00000KT 10SM SCT017 OVC037 07/04 A3003 RMK AO2 RAE03 SLP166 P0000 60000 T00670044 10083 20067 56007,KPDX,2023-02-13T11:53:00Z,45.6,-122.62,6.7,4.4,0,0,,10.0,30.029528,1016.6,,,TRUE,,,,,,,SCT,1700,OVC,3700,,,,,VFR,-0.7,8.3,6.7,,,0.005,,0.005,,,,METAR,7.0
KPDX 131053Z 30005KT 7SM -RA BKN016 OVC028 07/04 A3003 RMK AO2 RAB47 SLP169 P0000 T00720044,KPDX,2023-02-13T10:53:00Z,45.6,-122.62,7.2,4.4,300,5,,7.0,30.029528,1016.9,,,TRUE,,,,,,-RA,BKN,1600,OVC,2800,,,,,MVFR,,,,,,0.005,,,,,,METAR,7.0
KPDX 130953Z 21008KT 10SM BKN029 OVC075 08/03 A3003 RMK AO2 SLP168 T00830033,KPDX,2023-02-13T09:53:00Z,45.6,-122.62,8.3,3.3,210,8,,10.0,30.029528,1016.8,,,TRUE,,,,,,,BKN,2900,OVC,7500,,,,,MVFR,,,,,,,,,,,,METAR,7.0
KPDX 130853Z 00000KT 10SM BKN029 BKN045 OVC070 08/03 A3005 RMK AO2 SLP173 T00780033 58017,KPDX,2023-02-13T08:53:00Z,45.6,-122.62,7.8,3.3,0,0,,10.0,30.050198,1017.3,,,TRUE,,,,,,,BKN,2900,BKN,4500,OVC,7000,,,MVFR,-1.7,,,,,,,,,,,METAR,7.0
KPDX 130753Z 15006KT 10SM BKN038 OVC050 08/04 A3007 RMK AO2 SLP181 T00780039 401060000,KPDX,2023-02-13T07:53:00Z,45.6,-122.62,7.8,3.9,150,6,,10.0,30.070866,1018.1,,,TRUE,,,,,,,BKN,3800,OVC,5000,,,,,VFR,,,,10.6,,,,,,,,METAR,7.0
KPDX 130653Z 00000KT 10SM OVC038 08/04 A3009 RMK AO2 SLP188 T00780039,KPDX,2023-02-13T06:53:00Z,45.6,-122.62,7.8,3.9,0,0,,10.0,30.088583,1018.8,,,TRUE,,,,,,,OVC,3800,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 130553Z 16004KT 9SM OVC042 07/04 A3010 RMK AO2 RAB0459E20 SLP191 P0000 60000 T00720039 10106 20072 58007,KPDX,2023-02-13T05:53:00Z,45.6,-122.62,7.2,3.9,160,4,,9.0,30.100393,1019.1,,,TRUE,,,,,,,OVC,4200,,,,,,,VFR,-0.7,10.6,7.2,,,0.005,,0.005,,,,METAR,7.0
KPDX 130453Z 16003KT 10SM OVC047 07/03 A3012 RMK AO2 SLP200 T00720033,KPDX,2023-02-13T04:53:00Z,45.6,-122.62,7.2,3.3,160,3,,10.0,30.121063,1020.0,,,TRUE,,,,,,,OVC,4700,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 130353Z 14004KT 10SM BKN045 OVC075 07/03 A3011 RMK AO2 SLP196 T00720028,KPDX,2023-02-13T03:53:00Z,45.6,-122.62,7.2,2.8,140,4,,10.0,30.109253,1019.6,,,TRUE,,,,,,,BKN,4500,OVC,7500,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 130253Z 16004KT 10SM FEW049 FEW120 BKN250 08/03 A3012 RMK AO2 SLP198 T00830028 56013,KPDX,2023-02-13T02:53:00Z,45.6,-122.62,8.3,2.8,160,4,,10.0,30.121063,1019.8,,,TRUE,,,,,,,FEW,4900,FEW,12000,BKN,25000,,,VFR,-1.3,,,,,,,,,,,METAR,7.0
KPDX 130153Z 00000KT 10SM FEW120 FEW180 BKN250 09/03 A3012 RMK AO2 SLP198 T00890028,KPDX,2023-02-13T01:53:00Z,45.6,-122.62,8.9,2.8,0,0,,10.0,30.121063,1019.8,,,TRUE,,,,,,,FEW,12000,FEW,18000,BKN,25000,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 130053Z 24004KT 10SM FEW120 BKN250 10/03 A3014 RMK AO2 SLP207 ACSL DSNT E CCSL DSNT NE T01000033,KPDX,2023-02-13T00:53:00Z,45.6,-122.62,10.0,3.3,240,4,,10.0,30.138779,1020.7,,,TRUE,,,,,,,FEW,12000,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 122353Z 22005KT 10SM FEW050 FEW120 BKN250 11/03 A3015 RMK AO2 SLP210 CCSL DSNT NE T01060028 10106 20022 56031,KPDX,2023-02-12T23:53:00Z,45.6,-122.62,10.6,2.8,220,5,,10.0,30.15059,1021.0,,,TRUE,,,,,,,FEW,5000,FEW,12000,BKN,25000,,,VFR,-3.1,10.6,2.2,,,,,,,,,METAR,7.0
KPDX 122253Z VRB04KT 10SM FEW120 BKN250 10/03 A3018 RMK AO2 SLP219 T01000033,KPDX,2023-02-12T22:53:00Z,45.6,-122.62,10.0,3.3,0,4,,10.0,30.180119,1021.9,,,TRUE,,,,,,,FEW,12000,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 122153Z 05003KT 10SM FEW040 FEW120 BKN250 08/03 A3022 RMK AO2 SLP232 T00830028,KPDX,2023-02-12T21:53:00Z,45.6,-122.62,8.3,2.8,50,3,,10.0,30.221457,1023.2,,,TRUE,,,,,,,FEW,4000,FEW,12000,BKN,25000,,,VFR,,,,,,,,,,,,METAR,7.0
KPDX 122053Z 13003KT 10SM FEW005 SCT250 06/03 A3025 RMK AO2 SLP242 T00610028 58013,KPDX,2023-02-12T20:53:00Z,45.6,-122.62,6.1,2.8,130,3,,10.0,30.250984,1024.2,,,TRUE,,,,,,,FEW,500,SCT,25000,,,,,VFR,-1.3,,,,,,,,,,,METAR,7.0
KPDX 122019Z 00000KT 8SM BKN005 05/02 A3026 RMK AO2 T00500022,KPDX,2023-02-12T20:19:00Z,45.6,-122.62,5.0,2.2,0,0,,8.0,30.259842,,,,TRUE,,,,,,,BKN,500,,,,,,,IFR,,,,,,,,,,,,SPECI,7.0
KPDX 121953Z 00000KT 3SM OVC004 04/02 A3027 RMK AO2 SFC VIS 8 SLP250 T00390022,KPDX,2023-02-12T19:53:00Z,45.6,-122.62,3.9,2.2,0,0,,3.0,30.268702,1025.0,,,TRUE,,,,,,,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,7.0
KPDX 121941Z 00000KT 3SM OVC004 04/02 A3027 RMK AO2 SFC VIS 7 T00390022,KPDX,2023-02-12T19:41:00Z,45.6,-122.62,3.9,2.2,0,0,,3.0,30.268702,,,,TRUE,,,,,,,OVC,400,,,,,,,LIFR,,,,,,,,,,,,SPECI,7.0
KPDX 121920Z 00000KT 2SM BR OVC002 03/02 A3028 RMK AO2 T00330022,KPDX,2023-02-12T19:20:00Z,45.6,-122.62,3.3,2.2,0,0,,2.0,30.280512,,,,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,7.0
KPDX 121903Z 00000KT 1/2SM R10R/P6000FT BR OVC002 03/02 A3029 RMK AO2 SFC VIS 2 VIS 1 1/4V2 1/2 T00280017,KPDX,2023-02-12T19:03:00Z,45.6,-122.62,2.8,1.7,0,0,,0.5,30.28937,,,,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,7.0
KPDX 121853Z 33003KT 1/8SM R10R/6000VP6000FT BR OVC002 03/02 A3029 RMK AO2 SFC VIS 1 SLP255 T00280017,KPDX,2023-02-12T18:53:00Z,45.6,-122.62,2.8,1.7,330,3,,0.13,30.28937,1025.5,,,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,7.0
KPDX 121753Z 19003KT 1/8SM R10R/3500VP6000FT FG VV002 02/01 A3029 RMK AO2 SFC VIS 1/2 SLP255 I6000 T00220011 10022 20011 56002,KPDX,2023-02-12T17:53:00Z,45.6,-122.62,2.2,1.1,190,3,,0.13,30.28937,1025.5,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,-0.2,2.2,1.1,,,,,,,,200,SPECI,7.0
KPDX 121745Z 00000KT 1/8SM R10R/2000V6000FT FG VV002 02/02 A3029 RMK AO2 SFC VIS 1/4 T00220017,KPDX,2023-02-12T17:45:00Z,45.6,-122.62,2.2,1.7,0,0,,0.13,30.28937,,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,7.0
KPDX 121733Z 16004KT 1/8SM R10R/1600V2200FT FG VV002 02/02 A3029 RMK AO2 SFC VIS 1/4 T00220017,KPDX,2023-02-12T17:33:00Z,45.6,-122.62,2.2,1.7,160,4,,0.13,30.28937,,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,7.0
KPDX 121702Z 20003KT 1/8SM R10R/1800VP6000FT FG VV002 02/01 A3030 RMK AO2 SFC VIS 1/4 T00170011,KPDX,2023-02-12T17:02:00Z,45.6,-122.62,1.7,1.1,200,3,,0.13,30.301182,,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,7.0
KPDX 121653Z 00000KT 1/8SM R10R/1600V1800FT FG VV002 02/01 A3029 RMK AO2 SFC VIS 1/4 SLP258 T00170011,KPDX,2023-02-12T16:53:00Z,45.6,-122.62,1.7,1.1,0,0,,0.13,30.28937,1025.8,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,7.0
KPDX 121636Z 00000KT 1/8SM R10R/1400V1800FT FG VV002 02/01 A3030 RMK AO2 SFC VIS 1/4 T00170011,KPDX,2023-02-12T16:36:00Z,45.6,-122.62,1.7,1.1,0,0,,0.13,30.301182,,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,7.0
