No errors
No warnings
23 ms
data source=metars
518 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KSLE 020856Z AUTO 19011KT 10SM OVC060 04/01 A3016 RMK AO2 SLP214 T00440006 56006,KSLE,2023-03-02T08:56:00Z,44.9,-123.0,4.4,0.6,190,11,,10.0,30.159449,1021.4,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,-0.6,,,,,,,,,,,METAR,63.0
KSLE 020756Z AUTO 18008KT 10SM OVC060 05/01 A3017 RMK AO2 SLP216 T00500006 400781011,KSLE,2023-03-02T07:56:00Z,44.9,-123.0,5.0,0.6,180,8,,10.0,30.171259,1021.6,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,7.8,-1.1,,,,,,,SPECI,63.0
KSLE 020656Z AUTO 15007KT 10SM OVC070 04/00 A3017 RMK AO2 SLP217 T00440000,KSLE,2023-03-02T06:56:00Z,44.9,-123.0,4.4,0.0,150,7,,10.0,30.171259,1021.7,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 020556Z AUTO 16005KT 10SM OVC070 04/01 A3018 RMK AO2 SLP220 T00440006 10078 20044 53001,KSLE,2023-03-02T05:56:00Z,44.9,-123.0,4.4,0.6,160,5,,10.0,30.180119,1022.0,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,0.1,7.8,4.4,,,,,,,,,METAR,63.0
KSLE 020456Z 20006KT 10SM OVC085 06/00 A3016 RMK AO2 SLP215 T00560000,KSLE,2023-03-02T04:56:00Z,44.9,-123.0,5.6,0.0,200,6,,10.0,30.159449,1021.5,,,TRUE,,,,,,,OVC,8500,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
KSLE 020356Z 19006KT 10SM FEW050 OVC110 06/M01 A3017 RMK AO2 SLP218 T00611006,KSLE,2023-03-02T03:56:00Z,44.9,-123.0,6.1,-0.6,190,6,,10.0,30.171259,1021.8,,,TRUE,,,,,,,FEW,5000,OVC,11000,,,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 020256Z 18006KT 10SM BKN100 06/M01 A3018 RMK AO2 SLP221 T00561011 53002,KSLE,2023-03-02T02:56:00Z,44.9,-123.0,5.6,-1.1,180,6,,10.0,30.180119,1022.1,,,TRUE,,,,,,,BKN,10000,,,,,,,VFR,0.2,,,,,,,,,,,METAR,63.0
KSLE 020156Z 17005KT 10SM CLR 06/M01 A3017 RMK AO2 SLP218 T00611011,KSLE,2023-03-02T01:56:00Z,44.9,-123.0,6.1,-1.1,170,5,,10.0,30.171259,1021.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
KSLE 020056Z 14006KT 10SM OVC044 07/M02 A3017 RMK AO2 SLP217 T00721017,KSLE,2023-03-02T00:56:00Z,44.9,-123.0,7.2,-1.7,140,6,,10.0,30.171259,1021.7,,,TRUE,,,,,,,OVC,4400,,,,,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 012356Z 14007KT 10SM BKN043 07/M01 A3017 RMK AO2 SLP217 T00721011 10078 20028 51004,KSLE,2023-03-01T23:56:00Z,44.9,-123.0,7.2,-1.1,140,7,,10.0,30.171259,1021.7,,,TRUE,,,,,,,BKN,4300,,,,,,,VFR,0.4,7.8,2.8,,,,,,,,,SPECI,63.0
KSLE 012256Z 12007KT 10SM FEW040 07/M01 A3017 RMK AO2 SLP216 T00721006,KSLE,2023-03-01T22:56:00Z,44.9,-123.0,7.2,-0.6,120,7,,10.0,30.171259,1021.6,,,TRUE,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 012203Z VRB06KT 10SM FEW030 BKN042 07/M01 A3017 RMK AO2 T00721006,KSLE,2023-03-01T22:03:00Z,44.9,-123.0,7.2,-0.6,0,6,,10.0,30.171259,,,,TRUE,,,,,,,FEW,3000,BKN,4200,,,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 012156Z 00000KT 10SM BKN022 BKN034 07/M01 A3017 RMK AO2 SLP216 T00671011,KSLE,2023-03-01T21:56:00Z,44.9,-123.0,6.7,-1.1,0,0,,10.0,30.171259,1021.6,,,TRUE,,,,,,,BKN,2200,BKN,3400,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 012056Z 16005KT 10SM BKN022 BKN034 06/01 A3016 RMK AO2 SLP214 T00610006 51010,KSLE,2023-03-01T20:56:00Z,44.9,-123.0,6.1,0.6,160,5,,10.0,30.159449,1021.4,,,TRUE,,,,,,,BKN,2200,BKN,3400,,,,,MVFR,1.0,,,,,,,,,,,SPECI,63.0
KSLE 011956Z 12006KT 10SM BKN019 05/01 A3015 RMK AO2 SLP211 T00500006,KSLE,2023-03-01T19:56:00Z,44.9,-123.0,5.0,0.6,120,6,,10.0,30.15059,1021.1,,,TRUE,,,,,,,BKN,1900,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 011856Z 14006KT 10SM SCT015 04/02 A3015 RMK AO2 SLP211 T00440022,KSLE,2023-03-01T18:56:00Z,44.9,-123.0,4.4,2.2,140,6,,10.0,30.15059,1021.1,,,TRUE,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
KSLE 011756Z 12004KT 10SM CLR 03/01 A3013 RMK AO2 SLP204 I6000 T00280011 10028 21006 51029,KSLE,2023-03-01T17:56:00Z,44.9,-123.0,2.8,1.1,120,4,,10.0,30.129921,1020.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.9,2.8,-0.6,,,,,,,,,METAR,63.0
KSLE 011656Z 00000KT 10SM BKN031 01/00 A3011 RMK AO2 SLP197 T00110000,KSLE,2023-03-01T16:56:00Z,44.9,-123.0,1.1,0.0,0,0,,10.0,30.109253,1019.7,,,TRUE,,,,,,,BKN,3100,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
KSLE 011644Z 31003KT 10SM BKN031 01/M01 A3010 RMK AO2 T00111006,KSLE,2023-03-01T16:44:00Z,44.9,-123.0,1.1,-0.6,310,3,,10.0,30.100393,,,,TRUE,,,,,,,BKN,3100,,,,,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 011619Z 34003KT 10SM BKN029 00/M01 A3008 RMK AO2 T00001011,KSLE,2023-03-01T16:19:00Z,44.9,-123.0,0.0,-1.1,340,3,,10.0,30.079725,,,,TRUE,,,,,,,BKN,2900,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 011556Z 35003KT 10SM BKN030 00/M01 A3007 RMK AO2 SLP184 T00001011,KSLE,2023-03-01T15:56:00Z,44.9,-123.0,0.0,-1.1,350,3,,10.0,30.070866,1018.4,,,TRUE,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 011544Z 34005KT 10SM BKN030 00/M01 A3006 RMK AO2 T00001011,KSLE,2023-03-01T15:44:00Z,44.9,-123.0,0.0,-1.1,340,5,,10.0,30.059055,,,,TRUE,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,SPECI,63.0
KSLE 011456Z 00000KT 10SM OVC029 00/M01 A3004 RMK AO2 SLP174 I3000 T00001006 51031,KSLE,2023-03-01T14:56:00Z,44.9,-123.0,0.0,-0.6,0,0,,10.0,30.041338,1017.4,,,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,3.1,,,,,,,,,,,METAR,63.0
KSLE 011417Z AUTO 00000KT 10SM OVC029 00/M01 A3003 RMK AO2 T00001006,KSLE,2023-03-01T14:17:00Z,44.9,-123.0,0.0,-0.6,0,0,,10.0,30.029528,,,TRUE,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,SPECI,63.0
KSLE 011356Z AUTO 00000KT 10SM OVC030 01/M01 A3002 RMK AO2 SLP168 T00061006,KSLE,2023-03-01T13:56:00Z,44.9,-123.0,0.6,-0.6,0,0,,10.0,30.02067,1016.8,,TRUE,TRUE,,,,,,,OVC,3000,,,,,,,MVFR,,,,,,,,,,,,SPECI,63.0
KSLE 011256Z AUTO 00000KT 7SM OVC030 00/M01 A2999 RMK AO2 SLP158 I1000 T00001006,KSLE,2023-03-01T12:56:00Z,44.9,-123.0,0.0,-0.6,0,0,,7.0,29.991142,1015.8,,TRUE,TRUE,,,,,,,OVC,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 011203Z AUTO 00000KT 4SM BR OVC031 01/M01 A2995 RMK AO2 T00061006,KSLE,2023-03-01T12:03:00Z,44.9,-123.0,0.6,-0.6,0,0,,4.0,29.949802,,,TRUE,TRUE,,,,,,BR,OVC,3100,,,,,,,MVFR,,,,,,,,,,,,SPECI,63.0
KSLE 011156Z AUTO 00000KT 2 1/2SM R31/2800VP6000FT BR OVC031 00/M01 A2995 RMK AO2 SLP143 70043 I1001 I6001 T00001006 10017 21011 53024,KSLE,2023-03-01T11:56:00Z,44.9,-123.0,0.0,-0.6,0,0,,2.5,29.949802,1014.3,,TRUE,TRUE,,,,,,BR,OVC,3100,,,,,,,IFR,2.4,1.7,-1.1,,,,,,0.43,,,METAR,63.0
KSLE 011150Z AUTO 00000KT 1 1/2SM R31/2600V5500FT BR OVC031 00/M01 A2995 RMK AO2 I1000,KSLE,2023-03-01T11:50:00Z,44.9,-123.0,0.0,-1.0,0,0,,1.5,29.949802,,,TRUE,TRUE,,,,,,BR,OVC,3100,,,,,,,IFR,,,,,,,,,,,,METAR,63.0
KSLE 011129Z AUTO 00000KT 3/4SM R31/6000VP6000FT BR OVC030 M01/M01 A2994 RMK AO2 I1000 T10061011,KSLE,2023-03-01T11:29:00Z,44.9,-123.0,-0.6,-1.1,0,0,,0.75,29.940945,,,TRUE,TRUE,,,,,,BR,OVC,3000,,,,,,,LIFR,,,,,,,,,,,,SPECI,63.0
KSLE 011123Z AUTO 00000KT 1 3/4SM R31/5500VP6000FT BR OVC030 00/M01 A2994 RMK AO2 VIS 1V3 T00001006,KSLE,2023-03-01T11:23:00Z,44.9,-123.0,0.0,-0.6,0,0,,1.75,29.940945,,,TRUE,TRUE,,,,,,BR,OVC,3000,,,,,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 011117Z AUTO 00000KT 3/4SM R31/2800VP6000FT BR OVC030 00/M01 A2994 RMK AO2 T00001006,KSLE,2023-03-01T11:17:00Z,44.9,-123.0,0.0,-0.6,0,0,,0.75,29.940945,,,TRUE,TRUE,,,,,,BR,OVC,3000,,,,,,,LIFR,,,,,,,,,,,,METAR,63.0
KSLE 011109Z AUTO 00000KT 1 1/4SM R31/3500VP6000FT BR OVC030 00/00 A2993 RMK AO2 T00000000,KSLE,2023-03-01T11:09:00Z,44.9,-123.0,0.0,0.0,0,0,,1.25,29.929134,,,TRUE,TRUE,,,,,,BR,OVC,3000,,,,,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 011056Z AUTO 00000KT 2 1/2SM R31/4000VP6000FT BR BKN029 00/M01 A2992 RMK AO2 SLP134 T00001006,KSLE,2023-03-01T10:56:00Z,44.9,-123.0,0.0,-0.6,0,0,,2.5,29.920275,1013.4,,TRUE,TRUE,,,,,,BR,BKN,2900,,,,,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 011027Z AUTO 00000KT 7SM OVC029 01/00 A2990 RMK AO2 T00060000,KSLE,2023-03-01T10:27:00Z,44.9,-123.0,0.6,0.0,0,0,,7.0,29.899607,,,TRUE,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 010956Z AUTO 27003KT 5SM BR OVC030 01/M01 A2990 RMK AO2 SLP125 T00061006,KSLE,2023-03-01T09:56:00Z,44.9,-123.0,0.6,-0.6,270,3,,5.0,29.899607,1012.5,,TRUE,TRUE,,,,,,BR,OVC,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 010941Z AUTO 00000KT 3SM BR OVC031 01/00 A2989 RMK AO2 T00060000,KSLE,2023-03-01T09:41:00Z,44.9,-123.0,0.6,0.0,0,0,,3.0,29.890747,,,TRUE,TRUE,,,,,,BR,OVC,3100,,,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 010914Z AUTO 00000KT 2SM R31/4000VP6000FT BR OVC031 00/00 A2988 RMK AO2 T00000000,KSLE,2023-03-01T09:14:00Z,44.9,-123.0,0.0,0.0,0,0,,2.0,29.878937,,,TRUE,TRUE,,,,,,BR,OVC,3100,,,,,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 010907Z AUTO 00000KT 1 3/4SM BR FEW026 OVC033 01/00 A2988 RMK AO2 T00060000,KSLE,2023-03-01T09:07:00Z,44.9,-123.0,0.6,0.0,0,0,,1.75,29.878937,,,TRUE,TRUE,,,,,,BR,FEW,2600,OVC,3300,,,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 010858Z AUTO 00000KT 3/4SM R31/6000VP6000FT BR SCT026 OVC033 00/00 A2988 RMK AO2 T00000000,KSLE,2023-03-01T08:58:00Z,44.9,-123.0,0.0,0.0,0,0,,0.75,29.878937,,,TRUE,TRUE,,,,,,BR,SCT,2600,OVC,3300,,,,,LIFR,,,,,,,,,,,,SPECI,63.0
KSLE 010856Z AUTO 00000KT 1SM R31/4500VP6000FT BR BKN026 OVC033 00/00 A2988 RMK AO2 SLP119 T00000000 51030,KSLE,2023-03-01T08:56:00Z,44.9,-123.0,0.0,0.0,0,0,,1.0,29.878937,1011.9,,TRUE,TRUE,,,,,,BR,BKN,2600,OVC,3300,,,,,IFR,3.0,,,,,,,,,,,METAR,63.0
KSLE 010841Z AUTO 00000KT 1 3/4SM R31/5500VP6000FT BR BKN026 BKN034 01/00 A2987 RMK AO2 VIS 1V4 T00060000,KSLE,2023-03-01T08:41:00Z,44.9,-123.0,0.6,0.0,0,0,,1.75,29.870079,,,TRUE,TRUE,,,,,,BR,BKN,2600,BKN,3400,,,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 010756Z AUTO 00000KT 6SM BR SCT005 BKN026 OVC043 02/01 A2986 RMK AO2 SLP112 T00170006 400670000,KSLE,2023-03-01T07:56:00Z,44.9,-123.0,1.7,0.6,0,0,,6.0,29.861221,1011.2,,TRUE,TRUE,,,,,,BR,SCT,500,BKN,2600,OVC,4300,,,MVFR,,,,6.7,,,,,,,,METAR,63.0
KSLE 010656Z AUTO 00000KT 7SM BKN005 BKN023 OVC039 01/01 A2982 RMK AO2 SLP098 T00110006,KSLE,2023-03-01T06:56:00Z,44.9,-123.0,1.1,0.6,0,0,,7.0,29.819881,1009.8,,TRUE,TRUE,,,,,,,BKN,500,BKN,2300,OVC,3900,,,IFR,,,,,,,,,,,,METAR,63.0
KSLE 010608Z AUTO 03004KT 9SM SCT007 OVC023 01/01 A2979 RMK AO2 T00110006,KSLE,2023-03-01T06:08:00Z,44.9,-123.0,1.1,0.6,30,4,,9.0,29.790354,,,TRUE,TRUE,,,,,,,SCT,700,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,63.0
KSLE 010556Z AUTO 01004KT 9SM BKN007 BKN024 OVC029 01/01 A2979 RMK AO2 SLP088 60022 T00110006 10044 20000 53029,KSLE,2023-03-01T05:56:00Z,44.9,-123.0,1.1,0.6,10,4,,9.0,29.790354,1008.8,,TRUE,TRUE,,,,,,,BKN,700,BKN,2400,OVC,2900,,,IFR,2.9,4.4,0.0,,,,,,,,,SPECI,63.0
KSLE 010503Z AUTO 02004KT 8SM BKN006 BKN037 OVC044 01/01 A2975 RMK AO2 CIG 005V009 T00110006,KSLE,2023-03-01T05:03:00Z,44.9,-123.0,1.1,0.6,20,4,,8.0,29.749016,,,TRUE,TRUE,,,,,,,BKN,600,BKN,3700,OVC,4400,,,IFR,,,,,,,,,,,,SPECI,63.0
KSLE 010456Z AUTO 02003KT 2SM BR BKN006 BKN025 BKN034 01/01 A2975 RMK AO2 SLP076 T00110006,KSLE,2023-03-01T04:56:00Z,44.9,-123.0,1.1,0.6,20,3,,2.0,29.749016,1007.6,,TRUE,TRUE,,,,,,BR,BKN,600,BKN,2500,BKN,3400,,,IFR,,,,,,,,,,,,METAR,63.0
KSLE 010356Z 36003KT 2SM BR OVC006 01/00 A2972 RMK AO2 UPB05E17SNE02B17E37 SLP067 P0003 T00060000,KSLE,2023-03-01T03:56:00Z,44.9,-123.0,0.6,0.0,360,3,,2.0,29.719488,1006.7,,,TRUE,,,,,,BR,OVC,600,,,,,,,IFR,,,,,,0.03,,,,,,METAR,63.0
KSLE 010303Z 00000KT 2SM BR BKN004 BKN011 OVC016 01/00 A2970 RMK AO2 SNE02 P0000 T00060000,KSLE,2023-03-01T03:03:00Z,44.9,-123.0,0.6,0.0,0,0,,2.0,29.698818,,,,TRUE,,,,,,BR,BKN,400,BKN,1100,OVC,1600,,,LIFR,,,,,,0.005,,,,,,SPECI,63.0
KSLE 010253Z COR 00000KT 2SM -SN BR BKN004 BKN014 OVC020 00/00 A2970 RMK AO2 SLP059 P0013 60019 T00000000 53031,KSLE,2023-03-01T02:53:00Z,44.9,-123.0,0.0,0.0,0,0,,2.0,29.698818,1005.9,TRUE,,TRUE,,,,,,-SN BR,BKN,400,BKN,1400,OVC,2000,,,LIFR,3.1,,,,,0.13,,,,,,SPECI,63.0
KSLE 010252Z 32003KT 3SM -SN BR FEW004 BKN014 OVC020 00/00 A2970 RMK AO2 P0013,KSLE,2023-03-01T02:52:00Z,44.9,-123.0,0.0,0.0,320,3,,3.0,29.698818,,,,TRUE,,,,,,-SN BR,FEW,400,BKN,1400,OVC,2000,,,MVFR,,,,,,0.13,,,,,,METAR,63.0
KSLE 010246Z 00000KT 1SM R31/P6000FT -SN BR FEW003 BKN014 OVC020 00/00 A2970 RMK AO2 P0012 T00000000,KSLE,2023-03-01T02:46:00Z,44.9,-123.0,0.0,0.0,0,0,,1.0,29.698818,,,,TRUE,,,,,,-SN BR,FEW,300,BKN,1400,OVC,2000,,,IFR,,,,,,0.12,,,,,,SPECI,63.0
KSLE 010237Z 35004KT 1 1/2SM R31/5500VP6000FT -SN BR FEW003 OVC008 00/M01 A2969 RMK AO2 P0012 T00001006,KSLE,2023-03-01T02:37:00Z,44.9,-123.0,0.0,-0.6,350,4,,1.5,29.68996,,,,TRUE,,,,,,-SN BR,FEW,300,OVC,800,,,,,IFR,,,,,,0.12,,,,,,SPECI,63.0
KSLE 010228Z 35003KT 1SM R31/6000VP6000FT -SN BR FEW004 OVC008 00/M01 A2969 RMK AO2 P0011 T00001006,KSLE,2023-03-01T02:28:00Z,44.9,-123.0,0.0,-0.6,350,3,,1.0,29.68996,,,,TRUE,,,,,,-SN BR,FEW,400,OVC,800,,,,,IFR,,,,,,0.11,,,,,,METAR,63.0
KSLE 010220Z 00000KT 1 1/4SM R31/5500VP6000FT -SN BR FEW004 OVC010 01/00 A2968 RMK AO2 P0009 T00060000,KSLE,2023-03-01T02:20:00Z,44.9,-123.0,0.6,0.0,0,0,,1.25,29.681103,,,,TRUE,,,,,,-SN BR,FEW,400,OVC,1000,,,,,IFR,,,,,,0.09,,,,,,SPECI,63.0
KSLE 010215Z 00000KT 1 1/2SM -SN BR OVC010 01/M01 A2968 RMK AO2 P0008 T00061006,KSLE,2023-03-01T02:15:00Z,44.9,-123.0,0.6,-0.6,0,0,,1.5,29.681103,,,,TRUE,,,,,,-SN BR,OVC,1000,,,,,,,IFR,,,,,,0.08,,,,,,METAR,63.0
KSLE 010204Z 16003KT 1 1/4SM R31/6000VP6000FT -SN BR OVC010 01/M01 A2967 RMK AO2 P0003 T00061006,KSLE,2023-03-01T02:04:00Z,44.9,-123.0,0.6,-0.6,160,3,,1.25,29.66929,,,,TRUE,,,,,,-SN BR,OVC,1000,,,,,,,IFR,,,,,,0.03,,,,,,SPECI,63.0
KSLE 010158Z 00000KT 1 3/4SM -SN BR BKN008 OVC013 01/01 A2967 RMK AO2 P0001 T00110006,KSLE,2023-03-01T01:58:00Z,44.9,-123.0,1.1,0.6,0,0,,1.75,29.66929,,,,TRUE,,,,,,-SN BR,BKN,800,OVC,1300,,,,,IFR,,,,,,0.01,,,,,,METAR,63.0
KSLE 010156Z 00000KT 2SM -SN BR BKN010 OVC015 01/01 A2967 RMK AO2 RAE07B18E48UPB07E10B37E38SNB48 SLP048 P0001 T00110006,KSLE,2023-03-01T01:56:00Z,44.9,-123.0,1.1,0.6,0,0,,2.0,29.66929,1004.8,,,TRUE,,,,,,-SN BR,BKN,1000,OVC,1500,,,,,IFR,,,,,,0.01,,,,,,METAR,63.0
KSLE 010152Z 00000KT 2SM -SN BR BKN012 OVC021 01/01 A2967 RMK AO2 RAE07B18E48UPB07E10B37E38SNB48 P0001,KSLE,2023-03-01T01:52:00Z,44.9,-123.0,1.0,1.0,0,0,,2.0,29.66929,,,,TRUE,,,,,,-SN BR,BKN,1200,OVC,2100,,,,,IFR,,,,,,0.01,,,,,,METAR,63.0
KSLE 010109Z 13005KT 4SM UP BR BKN024 OVC055 02/01 A2964 RMK AO2 RAE07UPB07 P0000 T00170006,KSLE,2023-03-01T01:09:00Z,44.9,-123.0,1.7,0.6,130,5,,4.0,29.639763,,,,TRUE,,,,,,BR UP,BKN,2400,OVC,5500,,,,,MVFR,,,,,,0.005,,,,,,SPECI,63.0
KSLE 010058Z 18005KT 2SM -RA BR OVC015 02/01 A2964 RMK AO2 P0000 T00170006,KSLE,2023-03-01T00:58:00Z,44.9,-123.0,1.7,0.6,180,5,,2.0,29.639763,,,,TRUE,,,,,,-RA BR,OVC,1500,,,,,,,IFR,,,,,,0.005,,,,,,METAR,63.0
KSLE 010056Z 17005KT 2 1/2SM -RA BR OVC013 01/01 A2964 RMK AO2 RAB24E30B50SNB30E50 SLP038 P0005 T00110006,KSLE,2023-03-01T00:56:00Z,44.9,-123.0,1.1,0.6,170,5,,2.5,29.639763,1003.8,,,TRUE,,,,,,-RA BR,OVC,1300,,,,,,,IFR,,,,,,0.05,,,,,,METAR,63.0
KSLE 010025Z 26011KT 2SM -RA BKN019 BKN033 OVC065 03/00 A2963 RMK AO2 RAB24 P0000 T00280000,KSLE,2023-03-01T00:25:00Z,44.9,-123.0,2.8,0.0,260,11,,2.0,29.630905,,,,TRUE,,,,,,-RA,BKN,1900,BKN,3300,OVC,6500,,,IFR,,,,,,0.005,,,,,,SPECI,63.0
KSLE 010003Z VRB05KT 10SM FEW016 SCT065 BKN085 04/01 A2961 RMK AO2 T00440011,KSLE,2023-03-01T00:03:00Z,44.9,-123.0,4.4,1.1,0,5,,10.0,29.610237,,,,TRUE,,,,,,,FEW,1600,SCT,6500,BKN,8500,,,VFR,,,,,,,,,,,,SPECI,63.0
KSLE 282356Z 16007KT 10SM BKN021 05/02 A2961 RMK AO2 SLP027 60000 T00500017 10067 20017 53010,KSLE,2023-02-28T23:56:00Z,44.9,-123.0,5.0,1.7,160,7,,10.0,29.610237,1002.7,,,TRUE,,,,,,,BKN,2100,,,,,,,MVFR,1.0,6.7,1.7,,,,,0.005,,,,METAR,63.0
